Statement Type,Reversed / Corrected Statement No.,Charge Period Start Date,Charge Period End Date,No. Of Days,Statement Issue Date,Due Date,Bill Service Alias,NMI,Site Address,Fuel,Balance at Last Invoice $,Payments & Transactions $,Balance Carried forward $,Energy Charges_EX_GST_$,Network Charges_EX_GST_$,Regulated Charges_EX_GST_$,Environmental Charges_EX_GST_$,Metering & Service Charges Ex GST $,Retail Service Charges $,New Charges_EX GST $,New Charges GST $,New Charges Total $,Dispute $,RCTI Charges Ex GST$,RCTI Charges GST$,Adjustment Reason,Original / Amended Charges,Credit & Adjustment_EX_GST_$,Credit & Adjustment_GST_$,Balance $,Component Start Date,Component End Date,Metering Provider,Meter Number,Previous Meter Read,Current Meter Read,Next Scheduled Read Date,Meter Multiplier,Read Type,Read Reason,Total Consumption for Period,Total Generation for Period,Power Factor at Highest Demand,Highest Metered Demand (kW),Highest Metered (kW) Demand Date/Time,Highest Metered Demand (kVa),Highest Metered (kVa) Demand Date/Time,Load Factor,Contract Demand (kW),Contract Demand (kVa),LNSP,Network Tariff,Network Tariff Description,Invoice Heading Group 1,Invoice Heading Group 2,Charge Description,Analysis Code,Tariff Base Rate,Tariff UOM,Tariff Days,Published Certificate %,DLF,TLF,Quantity,Tariff Quantity UOM,GST Applicable,Component Cost$ (excl GST),Component$ GST,Component Cost$ (incl GST),Year to Date Consumption,Year to Date Total Charges (Incl GST),Supplier,Supplier ABN
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAE3117,Telecom 404 Mt Lofty Summit Road Cleland SA 5152,E,869.51,0,869.51,293.09,436.81,7.24,13.94,50.39,0,801.47,80.15,881.62,,0,0,,,37.67,3.77,1792.57,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7679832,,,,,Actual Reading (AEMO),Scheduled Read,4343.016,,1,,,10.97,21 Oct 2022/15:00:00,0.53,,,UMPLP - SA Power Networks (formally ETSA Utilities) ,SBTOUD,,Metering and Service Charges,Metering and Service Charges,Metering Charge,,96.8219,¢/Meter,31,,,,1,Meter,Yes,30.01,3,33.01,16386.337,4229.24,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAE3117,Telecom 404 Mt Lofty Summit Road Cleland SA 5152,E,869.51,0,869.51,293.09,436.81,7.24,13.94,50.39,0,801.47,80.15,881.62,,0,0,,,37.67,3.77,1792.57,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7679832,,,,,Actual Reading (AEMO),Scheduled Read,4343.016,,1,,,10.97,21 Oct 2022/15:00:00,0.53,,,UMPLP - SA Power Networks (formally ETSA Utilities) ,SBTOUD,,Metering and Service Charges,Metering and Service Charges,Value Added Service Charge,,0,¢/Day,31,,,,31,Days,Yes,0,0,0,16386.337,4229.24,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAE3117,Telecom 404 Mt Lofty Summit Road Cleland SA 5152,E,869.51,0,869.51,293.09,436.81,7.24,13.94,50.39,0,801.47,80.15,881.62,,0,0,,,37.67,3.77,1792.57,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7679832,,,,,Actual Reading (AEMO),Scheduled Read,4343.016,,1,,,10.97,21 Oct 2022/15:00:00,0.53,,,UMPLP - SA Power Networks (formally ETSA Utilities) ,SBTOUD,,Metering and Service Charges,Metering and Service Charges,Supplementary Metering Charge,,65.7534,¢/Meter,31,,,,1,Meter,Yes,20.38,2.04,22.42,16386.337,4229.24,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAE3117,Telecom 404 Mt Lofty Summit Road Cleland SA 5152,E,869.51,0,869.51,293.09,436.81,7.24,13.94,50.39,0,801.47,80.15,881.62,,0,0,,,37.67,3.77,1792.57,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7679832,,,,,Actual Reading (AEMO),Scheduled Read,4343.016,,1,,,10.97,21 Oct 2022/15:00:00,0.53,,,UMPLP - SA Power Networks (formally ETSA Utilities) ,SBTOUD,,Retail Service Charges,Retail Service Charges,Service Charge,,0,¢/Month,31,,,,1,Month,Yes,0,0,0,16386.337,4229.24,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAE3117,Telecom 404 Mt Lofty Summit Road Cleland SA 5152,E,869.51,0,869.51,293.09,436.81,7.24,13.94,50.39,0,801.47,80.15,881.62,,0,0,,,37.67,3.77,1792.57,1/10/2022,31/10/2022,,,,,,,,,,,,,,,,,,,,,,Additional Charges and Credits,Additional Charges and Credits,AEMO Direction Charge - Aug 2022,,,,,,,,,,Yes,37.67,3.77,41.44,16386.337,4229.24,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAD2464,Telstra 55 Freeling Street Naracoorte SA 5271,E,3437.18,0,3437.18,1294.54,1747.45,31.51,61.37,50.39,0,3185.26,318.53,3503.79,,0,0,,,148.9,14.89,7104.76,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7713236,,,1/6/2020,,Actual Reading (AEMO),Scheduled Read,19410.384,,0.969,,,40.59,20 Oct 2022/18:00:00,0.66,,,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Energy Charges,Energy Charges,Peak,,7.558,¢/KWH,31,,1.0903,1.0053,7504.936,KWH,Yes,621.72,62.17,683.89,75650.32,17156.64,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAD2464,Telstra 55 Freeling Street Naracoorte SA 5271,E,3437.18,0,3437.18,1294.54,1747.45,31.51,61.37,50.39,0,3185.26,318.53,3503.79,,0,0,,,148.9,14.89,7104.76,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7713236,,,1/6/2020,,Actual Reading (AEMO),Scheduled Read,19410.384,,0.969,,,40.59,20 Oct 2022/18:00:00,0.66,,,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Energy Charges,Energy Charges,Off-Peak,,5.156,¢/KWH,31,,1.0903,1.0053,11905.448,KWH,Yes,672.82,67.28,740.1,75650.32,17156.64,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAD2464,Telstra 55 Freeling Street Naracoorte SA 5271,E,3437.18,0,3437.18,1294.54,1747.45,31.51,61.37,50.39,0,3185.26,318.53,3503.79,,0,0,,,148.9,14.89,7104.76,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7713236,,,1/6/2020,,Actual Reading (AEMO),Scheduled Read,19410.384,,0.969,,,40.59,20 Oct 2022/18:00:00,0.66,,,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Network Charges,Demand and Capacity,Anytime (KVA),,3.162,$/KVA,31,,,,47.69,KVA,Yes,150.8,15.08,165.88,75650.32,17156.64,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAD2464,Telstra 55 Freeling Street Naracoorte SA 5271,E,3437.18,0,3437.18,1294.54,1747.45,31.51,61.37,50.39,0,3185.26,318.53,3503.79,,0,0,,,148.9,14.89,7104.76,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7713236,,,1/6/2020,,Actual Reading (AEMO),Scheduled Read,19410.384,,0.969,,,40.59,20 Oct 2022/18:00:00,0.66,,,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Network Charges,Demand and Capacity,Peak Annual (kVA),,8.3111,$/KVA,31,,,,43.87,KVA,Yes,364.61,36.46,401.07,75650.32,17156.64,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAD2464,Telstra 55 Freeling Street Naracoorte SA 5271,E,3437.18,0,3437.18,1294.54,1747.45,31.51,61.37,50.39,0,3185.26,318.53,3503.79,,0,0,,,148.9,14.89,7104.76,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7713236,,,1/6/2020,,Actual Reading (AEMO),Scheduled Read,19410.384,,0.969,,,40.59,20 Oct 2022/18:00:00,0.66,,,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Network Charges,Volume,Peak,,6.85,¢/KWH,31,,,,7483.66,KWH,Yes,512.63,51.26,563.89,75650.32,17156.64,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAD2464,Telstra 55 Freeling Street Naracoorte SA 5271,E,3437.18,0,3437.18,1294.54,1747.45,31.51,61.37,50.39,0,3185.26,318.53,3503.79,,0,0,,,148.9,14.89,7104.76,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7713236,,,1/6/2020,,Actual Reading (AEMO),Scheduled Read,19410.384,,0.969,,,40.59,20 Oct 2022/18:00:00,0.66,,,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Network Charges,Volume,Off-Peak,,4.28,¢/KWH,31,,,,11926.72,KWH,Yes,510.46,51.05,561.51,75650.32,17156.64,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAD2464,Telstra 55 Freeling Street Naracoorte SA 5271,E,3437.18,0,3437.18,1294.54,1747.45,31.51,61.37,50.39,0,3185.26,318.53,3503.79,,0,0,,,148.9,14.89,7104.76,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7713236,,,1/6/2020,,Actual Reading (AEMO),Scheduled Read,19410.384,,0.969,,,40.59,20 Oct 2022/18:00:00,0.66,,,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Network Charges,Fixed,Access Charge,,6.7402,$/DAY,31,,,,31,DAYS,Yes,208.95,20.9,229.85,75650.32,17156.64,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAD2464,Telstra 55 Freeling Street Naracoorte SA 5271,E,3437.18,0,3437.18,1294.54,1747.45,31.51,61.37,50.39,0,3185.26,318.53,3503.79,,0,0,,,148.9,14.89,7104.76,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7713236,,,1/6/2020,,Actual Reading (AEMO),Scheduled Read,19410.384,,0.969,,,40.59,20 Oct 2022/18:00:00,0.66,,,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Regulated Charges,Regulated Charges,AEMO Participant Charge,,0.0991,¢/KWH,31,,1.0903,,19410.384,KWH,Yes,20.97,2.1,23.07,75650.32,17156.64,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAD2464,Telstra 55 Freeling Street Naracoorte SA 5271,E,3437.18,0,3437.18,1294.54,1747.45,31.51,61.37,50.39,0,3185.26,318.53,3503.79,,0,0,,,148.9,14.89,7104.76,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7713236,,,1/6/2020,,Actual Reading (AEMO),Scheduled Read,19410.384,,0.969,,,40.59,20 Oct 2022/18:00:00,0.66,,,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Regulated Charges,Regulated Charges,AEMO Ancillary Charge,,0.0493,¢/KWH,31,,1.0903,,19410.384,KWH,Yes,10.43,1.04,11.47,75650.32,17156.64,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAD2464,Telstra 55 Freeling Street Naracoorte SA 5271,E,3437.18,0,3437.18,1294.54,1747.45,31.51,61.37,50.39,0,3185.26,318.53,3503.79,,0,0,,,148.9,14.89,7104.76,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7713236,,,1/6/2020,,Actual Reading (AEMO),Scheduled Read,19410.384,,0.969,,,40.59,20 Oct 2022/18:00:00,0.66,,,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Regulated Charges,Regulated Charges,AEMO FRC Operations,,0.3599,¢/DAY,31,,,,31,DAYS,Yes,0.11,0.01,0.12,75650.32,17156.64,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAD2464,Telstra 55 Freeling Street Naracoorte SA 5271,E,3437.18,0,3437.18,1294.54,1747.45,31.51,61.37,50.39,0,3185.26,318.53,3503.79,,0,0,,,148.9,14.89,7104.76,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7713236,,,1/6/2020,,Actual Reading (AEMO),Scheduled Read,19410.384,,0.969,,,40.59,20 Oct 2022/18:00:00,0.66,,,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Environmental Charges,Environmental Charges,REPS Charge,,0.29,¢/KWH,31,,1.0903,,19410.384,KWH,Yes,61.37,6.14,67.51,75650.32,17156.64,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAD2464,Telstra 55 Freeling Street Naracoorte SA 5271,E,3437.18,0,3437.18,1294.54,1747.45,31.51,61.37,50.39,0,3185.26,318.53,3503.79,,0,0,,,148.9,14.89,7104.76,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7713236,,,1/6/2020,,Actual Reading (AEMO),Scheduled Read,19410.384,,0.969,,,40.59,20 Oct 2022/18:00:00,0.66,,,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Metering and Service Charges,Metering and Service Charges,Metering Charge,,96.8219,¢/Meter,31,,,,1,Meter,Yes,30.01,3,33.01,75650.32,17156.64,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAD2464,Telstra 55 Freeling Street Naracoorte SA 5271,E,3437.18,0,3437.18,1294.54,1747.45,31.51,61.37,50.39,0,3185.26,318.53,3503.79,,0,0,,,148.9,14.89,7104.76,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7713236,,,1/6/2020,,Actual Reading (AEMO),Scheduled Read,19410.384,,0.969,,,40.59,20 Oct 2022/18:00:00,0.66,,,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Metering and Service Charges,Metering and Service Charges,Value Added Service Charge,,0,¢/Day,31,,,,31,Days,Yes,0,0,0,75650.32,17156.64,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAD2464,Telstra 55 Freeling Street Naracoorte SA 5271,E,3437.18,0,3437.18,1294.54,1747.45,31.51,61.37,50.39,0,3185.26,318.53,3503.79,,0,0,,,148.9,14.89,7104.76,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7713236,,,1/6/2020,,Actual Reading (AEMO),Scheduled Read,19410.384,,0.969,,,40.59,20 Oct 2022/18:00:00,0.66,,,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Metering and Service Charges,Metering and Service Charges,Supplementary Metering Charge,,65.7534,¢/Meter,31,,,,1,Meter,Yes,20.38,2.04,22.42,75650.32,17156.64,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAD2464,Telstra 55 Freeling Street Naracoorte SA 5271,E,3437.18,0,3437.18,1294.54,1747.45,31.51,61.37,50.39,0,3185.26,318.53,3503.79,,0,0,,,148.9,14.89,7104.76,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7713236,,,1/6/2020,,Actual Reading (AEMO),Scheduled Read,19410.384,,0.969,,,40.59,20 Oct 2022/18:00:00,0.66,,,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Retail Service Charges,Retail Service Charges,Service Charge,,0,¢/Month,31,,,,1,Month,Yes,0,0,0,75650.32,17156.64,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAD2464,Telstra 55 Freeling Street Naracoorte SA 5271,E,3437.18,0,3437.18,1294.54,1747.45,31.51,61.37,50.39,0,3185.26,318.53,3503.79,,0,0,,,148.9,14.89,7104.76,1/10/2022,31/10/2022,,,,,,,,,,,,,,,,,,,,,,Additional Charges and Credits,Additional Charges and Credits,AEMO Direction Charge - Aug 2022,,,,,,,,,,Yes,148.9,14.89,163.79,75650.32,17156.64,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAC3902,Telstra Exchange 12 Murray Street Nuriootpa SA 5355,E,7695.07,-3890.3,3804.77,1403.25,1886.08,34.21,66.64,50.39,0,3440.57,344.06,3784.63,,0,0,,,168.11,16.81,7774.32,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7679237,,,,,Actual Reading (AEMO),Scheduled Read,21075.04,,0.998,,,35.14,10 Oct 2022/08:30:00,0.81,,,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Energy Charges,Energy Charges,Peak,,7.558,¢/KWH,31,,1.0903,1.0036,8150.752,KWH,Yes,674.08,67.41,741.49,84486.592,19015.98,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAC3902,Telstra Exchange 12 Murray Street Nuriootpa SA 5355,E,7695.07,-3890.3,3804.77,1403.25,1886.08,34.21,66.64,50.39,0,3440.57,344.06,3784.63,,0,0,,,168.11,16.81,7774.32,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7679237,,,,,Actual Reading (AEMO),Scheduled Read,21075.04,,0.998,,,35.14,10 Oct 2022/08:30:00,0.81,,,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Energy Charges,Energy Charges,Off-Peak,,5.156,¢/KWH,31,,1.0903,1.0036,12924.288,KWH,Yes,729.17,72.92,802.09,84486.592,19015.98,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAC3902,Telstra Exchange 12 Murray Street Nuriootpa SA 5355,E,7695.07,-3890.3,3804.77,1403.25,1886.08,34.21,66.64,50.39,0,3440.57,344.06,3784.63,,0,0,,,168.11,16.81,7774.32,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7679237,,,,,Actual Reading (AEMO),Scheduled Read,21075.04,,0.998,,,35.14,10 Oct 2022/08:30:00,0.81,,,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Network Charges,Demand and Capacity,Anytime (KVA),,3.162,$/KVA,31,,,,52.3,KVA,Yes,165.37,16.54,181.91,84486.592,19015.98,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAC3902,Telstra Exchange 12 Murray Street Nuriootpa SA 5355,E,7695.07,-3890.3,3804.77,1403.25,1886.08,34.21,66.64,50.39,0,3440.57,344.06,3784.63,,0,0,,,168.11,16.81,7774.32,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7679237,,,,,Actual Reading (AEMO),Scheduled Read,21075.04,,0.998,,,35.14,10 Oct 2022/08:30:00,0.81,,,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Network Charges,Demand and Capacity,Peak Annual (kVA),,8.3111,$/KVA,31,,,,48.21,KVA,Yes,400.68,40.07,440.75,84486.592,19015.98,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAC3902,Telstra Exchange 12 Murray Street Nuriootpa SA 5355,E,7695.07,-3890.3,3804.77,1403.25,1886.08,34.21,66.64,50.39,0,3440.57,344.06,3784.63,,0,0,,,168.11,16.81,7774.32,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7679237,,,,,Actual Reading (AEMO),Scheduled Read,21075.04,,0.998,,,35.14,10 Oct 2022/08:30:00,0.81,,,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Network Charges,Volume,Peak,,6.85,¢/KWH,31,,,,8134.72,KWH,Yes,557.23,55.72,612.95,84486.592,19015.98,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAC3902,Telstra Exchange 12 Murray Street Nuriootpa SA 5355,E,7695.07,-3890.3,3804.77,1403.25,1886.08,34.21,66.64,50.39,0,3440.57,344.06,3784.63,,0,0,,,168.11,16.81,7774.32,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7679237,,,,,Actual Reading (AEMO),Scheduled Read,21075.04,,0.998,,,35.14,10 Oct 2022/08:30:00,0.81,,,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Network Charges,Volume,Off-Peak,,4.28,¢/KWH,31,,,,12940.32,KWH,Yes,553.85,55.38,609.23,84486.592,19015.98,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAC3902,Telstra Exchange 12 Murray Street Nuriootpa SA 5355,E,7695.07,-3890.3,3804.77,1403.25,1886.08,34.21,66.64,50.39,0,3440.57,344.06,3784.63,,0,0,,,168.11,16.81,7774.32,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7679237,,,,,Actual Reading (AEMO),Scheduled Read,21075.04,,0.998,,,35.14,10 Oct 2022/08:30:00,0.81,,,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Network Charges,Fixed,Access Charge,,6.7402,$/DAY,31,,,,31,DAYS,Yes,208.95,20.9,229.85,84486.592,19015.98,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAC3902,Telstra Exchange 12 Murray Street Nuriootpa SA 5355,E,7695.07,-3890.3,3804.77,1403.25,1886.08,34.21,66.64,50.39,0,3440.57,344.06,3784.63,,0,0,,,168.11,16.81,7774.32,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7679237,,,,,Actual Reading (AEMO),Scheduled Read,21075.04,,0.998,,,35.14,10 Oct 2022/08:30:00,0.81,,,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Regulated Charges,Regulated Charges,AEMO Participant Charge,,0.0991,¢/KWH,31,,1.0903,,21075.04,KWH,Yes,22.77,2.28,25.05,84486.592,19015.98,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAC3902,Telstra Exchange 12 Murray Street Nuriootpa SA 5355,E,7695.07,-3890.3,3804.77,1403.25,1886.08,34.21,66.64,50.39,0,3440.57,344.06,3784.63,,0,0,,,168.11,16.81,7774.32,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7679237,,,,,Actual Reading (AEMO),Scheduled Read,21075.04,,0.998,,,35.14,10 Oct 2022/08:30:00,0.81,,,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Regulated Charges,Regulated Charges,AEMO Ancillary Charge,,0.0493,¢/KWH,31,,1.0903,,21075.04,KWH,Yes,11.33,1.13,12.46,84486.592,19015.98,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAC3902,Telstra Exchange 12 Murray Street Nuriootpa SA 5355,E,7695.07,-3890.3,3804.77,1403.25,1886.08,34.21,66.64,50.39,0,3440.57,344.06,3784.63,,0,0,,,168.11,16.81,7774.32,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7679237,,,,,Actual Reading (AEMO),Scheduled Read,21075.04,,0.998,,,35.14,10 Oct 2022/08:30:00,0.81,,,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Regulated Charges,Regulated Charges,AEMO FRC Operations,,0.3599,¢/DAY,31,,,,31,DAYS,Yes,0.11,0.01,0.12,84486.592,19015.98,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAC3902,Telstra Exchange 12 Murray Street Nuriootpa SA 5355,E,7695.07,-3890.3,3804.77,1403.25,1886.08,34.21,66.64,50.39,0,3440.57,344.06,3784.63,,0,0,,,168.11,16.81,7774.32,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7679237,,,,,Actual Reading (AEMO),Scheduled Read,21075.04,,0.998,,,35.14,10 Oct 2022/08:30:00,0.81,,,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Environmental Charges,Environmental Charges,REPS Charge,,0.29,¢/KWH,31,,1.0903,,21075.04,KWH,Yes,66.64,6.66,73.3,84486.592,19015.98,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAC3902,Telstra Exchange 12 Murray Street Nuriootpa SA 5355,E,7695.07,-3890.3,3804.77,1403.25,1886.08,34.21,66.64,50.39,0,3440.57,344.06,3784.63,,0,0,,,168.11,16.81,7774.32,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7679237,,,,,Actual Reading (AEMO),Scheduled Read,21075.04,,0.998,,,35.14,10 Oct 2022/08:30:00,0.81,,,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Metering and Service Charges,Metering and Service Charges,Metering Charge,,96.8219,¢/Meter,31,,,,1,Meter,Yes,30.01,3,33.01,84486.592,19015.98,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAC3902,Telstra Exchange 12 Murray Street Nuriootpa SA 5355,E,7695.07,-3890.3,3804.77,1403.25,1886.08,34.21,66.64,50.39,0,3440.57,344.06,3784.63,,0,0,,,168.11,16.81,7774.32,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7679237,,,,,Actual Reading (AEMO),Scheduled Read,21075.04,,0.998,,,35.14,10 Oct 2022/08:30:00,0.81,,,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Metering and Service Charges,Metering and Service Charges,Value Added Service Charge,,0,¢/Day,31,,,,31,Days,Yes,0,0,0,84486.592,19015.98,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAC3902,Telstra Exchange 12 Murray Street Nuriootpa SA 5355,E,7695.07,-3890.3,3804.77,1403.25,1886.08,34.21,66.64,50.39,0,3440.57,344.06,3784.63,,0,0,,,168.11,16.81,7774.32,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7679237,,,,,Actual Reading (AEMO),Scheduled Read,21075.04,,0.998,,,35.14,10 Oct 2022/08:30:00,0.81,,,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Metering and Service Charges,Metering and Service Charges,Supplementary Metering Charge,,65.7534,¢/Meter,31,,,,1,Meter,Yes,20.38,2.04,22.42,84486.592,19015.98,Origin Energy Electricity Limited,33 071 052 287
